RCD,Symbol_or_reported_abbr,HGNC_ID,ENSG_stable,Dependence,Evidence,Exp_organism,Pathway,Confidence,Experiments,Caution,UniProtAC,PMID,Remark,Latest_update,Data_source,Gene_type_hgnc_locus_type_or_other
Ferroptosis,APOL3,HGNC:14868,ENSG00000128284,_NA_,The present study demonstrated that APOL3 promotes ferroptosis and immunotherapy in colorectal cancer cells.,Human,"APOL3 :-: LDHA, LDHA :-: Ferroptosis",Validated,0,_NA_,O95236,36923931,_NA_,02/29/2024,FerrDb team,gene with protein product
Ferroptosis,STING1,HGNC:27962,ENSG00000184584,_NA_,STING promotes ferroptosis through NCOA4-dependent ferritinophagy in acute kidney injury.,"Human, mice","STING1 :+: NCOA4, NCOA4 :+: Ferroptosis",Validated,0,_NA_,Q86WV6,37634745,STING in article.,02/29/2024,FerrDb team,gene with protein product
Ferroptosis,YTHDC1,HGNC:30626,ENSG00000083896,_NA_,YTHDC1 knockdown promoted the lung tumor progression and upregulated FSP1 protein level that resulted in ferroptosis resistance of lung cancer cells. Silencing FSP1 abrogated YTHDC1 knockdown-induced proliferation increase and ferroptosis resistance.,"Human, mice","YTHDC1 :-: FSP1, FSP1 :-: Ferroptosis",Validated,0,_NA_,Q96MU7,37903990,_NA_,02/29/2024,FerrDb team,gene with protein product
Ferroptosis,PRDX3,HGNC:9354,ENSG00000165672,Hyperoxidized,Hyperoxidized PRDX3 stimulates ferroptosis by inhibiting cystine uptake.,"Human, mice",PRDX3 :+: Ferroptosis,Validated,0,_NA_,P30048,37863053,_NA_,02/29/2024,FerrDb team,gene with protein product
Ferroptosis,ASL,HGNC:746,ENSG00000126522,_NA_,Knockdown of Asl Decreases Fumarate and Desensitizes Cells to Erastin-Induced Ferroptosis.,"Human, mice",ASL :+: Ferroptosis,Validated,0,_NA_,P04424,37834044,_NA_,03/05/2024,FerrDb team,gene with protein product
Ferroptosis,FTO,HGNC:24678,ENSG00000140718,_NA_,"Taken together, our findings revealed that FTO promotes ferroptosis through ACSL3 and GPX4 regulation.","Human, mice","FTO :-: ACSL3, ACSL3 :+: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q9C0B1,38003537,_NA_,03/08/2024,FerrDb team,gene with protein product
Ferroptosis,MIR149,HGNC:31536,ENSG00000207611,_NA_,The above results showed that restoring the expression of miR-149-5p in cells could significantly enhance the ferroptosis induced by erastin.,"Human, mice","MIR149 :-: MKL-1, MKL-1 :+: (system Xc-), (system Xc-) :-: Ferroptosis",Validated,0,_NA_,_NA_,37781038,_NA_,03/08/2024,FerrDb team,"RNA, micro"
Ferroptosis,miR-19b-3p,_NA_,_NA_,_NA_,"OA-FLS exosomal miR-19b-3p enhances cartilage ferroptosis and damage by sponging SLC7A11 in OA, indicating a potential linkage among synovium, cartilage, and ferroptosis during the OA process.","Human, mice","miR-19b-3p :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,_NA_,37691947,_NA_,03/08/2024,FerrDb team,"RNA, micro"
Ferroptosis,CHAC1,HGNC:28680,ENSG00000128965,_NA_,CHAC1 as a Novel Contributor of Ferroptosis in Retinal Pigment Epithelial Cells with Oxidative Damage.,"Human, mice",CHAC1 :+: Ferroptosis,Validated,0,_NA_,Q9BUX1,36675091,_NA_,03/14/2024,FerrDb team,gene with protein product
Ferroptosis,GJA1,HGNC:4274,ENSG00000152661,_NA_,"Together, inhibition of CX43 could alleviate ferroptosis after SCI.",Human,GJA1 :+: Ferroptosis,Validated,0,_NA_,P17302,37391124,CX43 in article.,03/14/2024,FerrDb team,gene with protein product
Ferroptosis,MIR129-2,HGNC:31513,ENSG00000199077,_NA_,"Next, we confirmed that miR-129-2-3p promoted the LPS-induced polarization of M1 phenotype in macrophages via the detection of Arg-1 and iNOS levels; miR-129-2-3p promoted the LPS-induced ferroptosis in macrophages.",Mice,"MIR129-2 :-: SMAD3, SMAD3 :+: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,_NA_,37926174,_NA_,03/15/2024,FerrDb team,"RNA, micro"
Ferroptosis,DYRK1A,HGNC:3091,ENSG00000157540,_NA_,"Taken together, suppression of DYRK1a expression can inhibit ferroptosis and attenuate MIRI in OGD/R cells.",Rat,"DYRK1A :-: SLC7A11, SLC7A11 :+: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q13627,37702441,_NA_,03/15/2024,FerrDb team,gene with protein product
Ferroptosis,SOX8,HGNC:11203,ENSG00000005513,_NA_,"Furthermore, the overexpression of SOX8 enhances the process of ferroptosis by upregulating the expression of genes associated with ferroptosis and elevating intracellular levels of ferrous ion.","Human, mice",SOX8 :+: Ferroptosis,Validated,0,_NA_,P57073,38142583,_NA_,03/15/2024,FerrDb team,gene with protein product
Ferroptosis,WTAP,HGNC:16846,ENSG00000146457,_NA_,"Importantly, inhibition of either WTAP or YTHDC2 effectively prevented ferroptosis and suppressed HCC development in both in vitro and in vivo models.","Human, mice","WTAP :+: YTHDC2, YTHDC2 :+: ATG5, ATG5 :+: Ferroptosis",Validated,0,_NA_,Q15007,38056309,_NA_,03/15/2024,FerrDb team,gene with protein product
Ferroptosis,YTHDC2,HGNC:24721,ENSG00000047188,_NA_,"Importantly, inhibition of either WTAP or YTHDC2 effectively prevented ferroptosis and suppressed HCC development in both in vitro and in vivo models.","Human, mice","YTHDC2 :+: ATG5, ATG5 :+: Ferroptosis",Validated,0,_NA_,Q9H6S0,38056309,_NA_,03/15/2024,FerrDb team,gene with protein product
Ferroptosis,FOXN4,HGNC:21399,ENSG00000139445,_NA_,"We found that knockdown of FOXN4 alleviated oxidative stress, inhibited ROS production, and inhibited ferroptosis in MIR-injured tissues and cardiomyocytes.",Mice,"FOXN4 :+: ( HIF-1α/MMP2 ), ( HIF-1α/MMP2 ) :+: Ferroptosis",Validated,0,_NA_,Q96NZ1,37605566,_NA_,03/15/2024,FerrDb team,gene with protein product
Ferroptosis,HOXD10,HGNC:5133,ENSG00000128710,_NA_,Silencing of HOXD10 Attenuated the Promotion of Ferroptosis by Gastrodin in Glioma Cells.,"Human, mice","HOXD10 :+: ACSL4, ACSL4 :+: Ferroptosis",Validated,0,_NA_,P28358,38138552,_NA_,03/21/2024,FerrDb team,gene with protein product
Ferroptosis,MIR324,HGNC:31767,ENSG00000199053,_NA_,"Meanwhile, overexpression of miR-324-3p was found to increase the levels of ROS and MDA in serum (Figure 2), indicating that miR-324-3p aggravated the ferroptosis of liver-damaged cells in sepsis-induced mice. ",Mice,MIR324 :+: Ferroptosis,Validated,0,_NA_,_NA_,38063103,_NA_,03/21/2024,FerrDb team,"RNA, micro"
Ferroptosis,SNHG1,HGNC:32688,ENSG00000255717,_NA_,LncRNA SNHG1 knockdown inhibits hyperglycemia induced ferroptosis via miR-16-5p/ACSL4 axis to alleviate diabetic nephropathy.,"Human, mice","SNHG1 :-: MIR16, MIR16 :-: ACSL4, ACSL4 :+: Ferroptosis",Validated,0,_NA_,_NA_,37315165,_NA_,03/21/2024,FerrDb team,"RNA, long non-coding"
Ferroptosis,PIM3,HGNC:19310,ENSG00000198355,_NA_,"Silencing of PIM3 inhibited ferroptosis, which resulted in alleviated myocardial I/R-induced damage and improved H9c2 cell survival.","Human, rat",PIM3 :+: Ferroptosis,Validated,0,_NA_,Q86V86,38148455,_NA_,03/21/2024,FerrDb team,gene with protein product
Ferroptosis,SLC39A8,HGNC:20862,ENSG00000138821,_NA_,These results suggest that suppressing ZIP8 could protect RAW264.7 cells from LPS-induced ferroptosis.,"Human, mice",SLC39A8 :+: Ferroptosis,Validated,0,_NA_,Q9C0K1,38103342,ZIP8 in article.,03/21/2024,FerrDb team,gene with protein product
Ferroptosis,circSLC8A1,_NA_,_NA_,_NA_,Circular RNA SLC8A1 triggers hippocampal neuronal ferroptosis by regulating FUS-mediated ATF3 mRNA stability in epilepsy.,"Human, rat","circSLC8A1 :+: FUS, FUS :+: ATF3, ATF3 :+: Ferroptosis",Validated,0,_NA_,_NA_,37918704,_NA_,03/22/2024,FerrDb team,"RNA, circo"
Ferroptosis,ATF3,HGNC:785,ENSG00000162772,_NA_,Knockdown of circSLC8A1 or ATF3 inhibited Mg2+-free-induced human neurons-hippocampal cell ferroptosis.,"Human, rat",ATF3 :+: Ferroptosis,Validated,0,_NA_,P18847,37918704,_NA_,03/22/2024,FerrDb team,gene with protein product
Ferroptosis,ERK,HGNC:3393,ENSG00000133216,_NA_,ERK inhibitor attenuated ferroptosis in brain cells caused by MC-LR.,"Human, mice","ERK :+: MAPK, MAPK :+: Ferroptosis",Validated,0,_NA_,P29323,37913581,_NA_,03/22/2024,FerrDb team,gene with protein product
Ferroptosis,TRIM21,HGNC:11312,ENSG00000132109,_NA_,TRIM21 ubiquitylates GPX4 and promotes ferroptosis to aggravate ischemia/reperfusion-induced acute kidney injury.,"Human, mice","TRIM21 :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,Supressor in PMID 37587773.,P19474,36958437,_NA_,03/28/2024,FerrDb team,gene with protein product
Ferroptosis,ATM,HGNC:795,ENSG00000149311,_NA_,Pharmacological inhibition or genetic ablation of ATM significantly antagonizes ferroptosis.,Mice,"ATM :+: NCOA4, NCOA4 :+: Ferroptosis",Validated,0,_NA_,Q13315,36752571,_NA_,03/29/2024,FerrDb team,gene with protein product
Ferroptosis,HNF4A,HGNC:5024,ENSG00000101076,_NA_,Knockdown of HNF4A inhibited ferroptosis in A549 cells while overexpression of HNF4A promoted ferroptosis in H23 cells.,Human,"HNF4A :+: POR, POR :+: Ferroptosis",Validated,0,_NA_,P41235,37180584,_NA_,03/29/2024,FerrDb team,gene with protein product
Ferroptosis,ADGRF5,HGNC:19030,ENSG00000069122,_NA_,GPR116 promotes ferroptosis in sepsis-induced liver injury by suppressing system Xc-/GSH/GPX4,Mice,"ADGRF5 :-: (system Xc–/GSH/GPX4), (system Xc–/GSH/GPX4) :-: Ferroptosis",Validated,0,_NA_,Q8IZF2,37266730,GPR116 in article.,03/29/2024,FerrDb team,gene with protein product
Ferroptosis,NCOA4,HGNC:7671,ENSG00000266412,_NA_,"Functionally, NCOA4 knockdown inhibited ferroptosis and alleviated HL-1 cell death induced by PM2.5.",Mice,NCOA4 :+: Ferroptosis,Validated,0,_NA_,Q13772,36610517,_NA_,03/29/2024,FerrDb team,gene with protein product
Ferroptosis,USP24,HGNC:12623,ENSG00000162402,_NA_,These findings show that USP24 upregulates NF-κB to promote ferroptosis in DCM.,"Mice, rat","USP24 :+: NF-κB, NF-κB :+: Ferroptosis",Validated,0,_NA_,Q9UPU5,38056575,_NA_,03/29/2024,FerrDb team,gene with protein product
Ferroptosis,ALOX5,HGNC:435,ENSG00000012779,_NA_,ALOX5 Knockout increased ferroptosis resistance of BCa cells in vivo.,"Human, mice",ALOX5 :+: Ferroptosis,Validated,0,_NA_,P09917,38062004,_NA_,03/29/2024,FerrDb team,gene with protein product
Ferroptosis,EGR1,HGNC:3238,ENSG00000120738,_NA_,"Collectively, these findings suggest that EGR1 may sensitize BCa cells to ferroptosis by transcriptionally activating ALOX5.","Human, mice","EGR1 :+: ALOX5, ALOX5 :+: Ferroptosis",Validated,0,_NA_,P18146,38062004,_NA_,03/29/2024,FerrDb team,gene with protein product
Ferroptosis,IRF8,HGNC:5358,ENSG00000140968,_NA_,"The above findings determined that IRF8 represses p53 to maintain tumor cell sensitivity to ferroptosis, and the loss of IRF8 expression or function decreases tumor cell sensitivity to CTL-induced ferroptosis and promotes tumor growth in vivo.",Mice,"IRF8 :-: p53, p53 :-: Ferroptosis",Validated,0,_NA_,Q02556,36672246,_NA_,03/29/2024,FerrDb team,gene with protein product
Ferroptosis,ACSL4,HGNC:3571,ENSG00000068366,_NA_,"As-IV promoted the transcription of Fto by upregulating Atf3, resulting in decreased m6 A levels of Acsl4, thus, improving neuronal injury in IS by inhibiting ferroptosis.",Mice,ACSL4 :+: Ferroptosis,Validated,0,_NA_,O60488,37300304,_NA_,04/12/2024,FerrDb team,gene with protein product
Ferroptosis,CHAC1,HGNC:28680,ENSG00000128965,_NA_,CHAC1 promotes cell ferroptosis and enhances radiation sensitivity in thyroid carcinoma.,Human,"CHAC1 :+: PTGS2, PTGS2 :+: Ferroptosis",Validated,0,_NA_,Q9BUX1,38247333,_NA_,04/09/2024,FerrDb team,gene with protein product
Ferroptosis,PTEN,HGNC:9588,ENSG00000171862,_NA_,These results indicated that PTEN could promote ferroptosis by regulating related molecules.,"Human, mice",PTEN :+: Ferroptosis,Validated,0,_NA_,P60484,38124152,_NA_,04/09/2024,FerrDb team,gene with protein product
Ferroptosis,HECTD3,HGNC:26117,ENSG00000126107,_NA_,"Thus, HECTD3 could suppress SLC7A11 levels to attenuate the SLC7A11-mediated cystine uptake, leading to enhanced CRC ferroptosis.","Human, mice","HECTD3 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,Q5T447,37422058,_NA_,04/09/2024,FerrDb team,gene with protein product
Ferroptosis,YAP1,HGNC:16262,ENSG00000137693,_NA_,"Specifically, our results suggest that the oncoprotein YAP1 upregulated the expression of ACSL4 in response to JEV infection, which whereafter promotes the neuronal ferroptosis.","Human, mice, hamster","YAP1 :+: ACSL4, ACSL4 :+: Ferroptosis, YAP1 :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,P46937,38104890,_NA_,04/12/2024,FerrDb team,gene with protein product
Ferroptosis,ATG16L1,HGNC:21498,ENSG00000085978,_NA_,The upregulation of ATG16L1 antagonized the inhibitory effect of MGST1 on ferroptosis.,Human,ATG16L1 :+: Ferroptosis,Validated,0,_NA_,Q676U5,37161854,_NA_,04/12/2024,FerrDb team,gene with protein product
Ferroptosis,BACH1,HGNC:935,ENSG00000156273,_NA_,Re-expression of BACH1 induces ferroptosis.,Mice,"BACH1 :-: FSP1, FSP1 :-: Ferroptosis",Validated,0,_NA_,O14867,37094356,_NA_,04/12/2024,FerrDb team,gene with protein product
Ferroptosis,IRF1,HGNC:6116,ENSG00000125347,_NA_,IRF1 suppresses colon cancer proliferation by reducing SPI1-mediated transcriptional activation of GPX4 and promoting ferroptosis,"Human, mice","IRF1 :-: SPI1, SPI1 :+: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,P10914,37517591,_NA_,04/12/2024,FerrDb team,gene with protein product
Ferroptosis,TFR1,HGNC:11763,ENSG00000072274,_NA_,This confirms that autophagy suppresses ferroptosis via the degradation of TFR1 and alleviates cognitive dysfunction in mice with SAE.,Mice,TFR1 :+: Ferroptosis,Validated,0,_NA_,P02786,37341832,_NA_,04/12/2024,FerrDb team,gene with protein product
Ferroptosis,ALOX5,HGNC:435,ENSG00000012779,_NA_,ALOX5 inhibition protects against dopaminergic neurons undergoing ferroptosis.,"Human, mice",ALOX5 :+: Ferroptosis,Validated,0,_NA_,P09917,37121496,_NA_,04/17/2024,FerrDb team,gene with protein product
Ferroptosis,HECW1,HGNC:22195,ENSG00000002746,_NA_,HECW1 exerts tumor-suppressive function by inducing ferroptosis in glioma cells.,"Human, mice","HECW1 :-: ZNF350, ZNF350 :-: NCOA4, NCOA4 :+: Ferroptosis",Validated,0,_NA_,Q76N89,38049396,_NA_,04/17/2024,FerrDb team,gene with protein product
Ferroptosis,TP53,HGNC:11998,ENSG00000141510,_NA_,"Taken together, these data suggest that p53 deficiency attenuates the ferroptosis of HS-treated MLE-12 cells.","Human, mice","TP53 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,P04637,37695738,p53 in article.,04/18/2024,FerrDb team,gene with protein product
Ferroptosis,TNFAIP3,HGNC:11896,ENSG00000118503,_NA_,Western blot further confirmed that sh-A20 BV2 cells inhibited OGD/R-induced ferroptosis.,Mice,"TNFAIP3 :+: (IκBα/NFκB/iNOS), (IκBα/NFκB/iNOS) :+: Ferroptosis",Validated,0,_NA_,P21580,36891829,A20 in article.,04/18/2024,FerrDb team,gene with protein product
Ferroptosis,PHKG2,HGNC:8931,ENSG00000156873,_NA_,"In conclusion, PHKG2 facilitates RSL3-induced ferroptosis in H. pylori-positive GC cells by promoting ALOX5 expression.",Human,"PHKG2 :+: ALOX5, ALOX5 :+: Ferroptosis",Validated,0,_NA_,P15735,36948350,_NA_,04/18/2024,FerrDb team,gene with protein product
Ferroptosis,HMOX1,HGNC:5013,ENSG00000100292,_NA_,HO-1 can increase the accumulation of ferrous in the cell to induce ferroptosis.,"Human, mice",HMOX1 :+: Ferroptosis,Validated,0,_NA_,P09601,36696656,_NA_,04/24/2024,FerrDb team,gene with protein product
Ferroptosis,MIR509-1,HGNC:32146,ENSG00000208000,_NA_,miR-509-5p promotes colorectal cancer cell ferroptosis by targeting SLC7A11.,Human,"MIR509-1 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,_NA_,37229918,_NA_,04/24/2024,FerrDb team,"RNA, micro"
Ferroptosis,ACSL4,HGNC:3571,ENSG00000068366,_NA_,"Depletion of either ACSL4 or MBOAT7 alone rendered control cells resistant to ferroptosis, while MMD OE alone sensitized control cells to ferroptosis (Figures 4B and 4D).",Human,ACSL4 :+: Ferroptosis,Validated,0,_NA_,O60488,37691145,_NA_,04/26/2024,FerrDb team,gene with protein product
Ferroptosis,MBOAT7,HGNC:15505,ENSG00000125505,_NA_,"Depletion of either ACSL4 or MBOAT7 alone rendered control cells resistant to ferroptosis, while MMD OE alone sensitized control cells to ferroptosis (Figures 4B and 4D).",Human,MBOAT7 :+: Ferroptosis,Validated,0,_NA_,Q96N66,37691145,_NA_,04/26/2024,FerrDb team,gene with protein product
Ferroptosis,MMD,HGNC:7153,ENSG00000108960,_NA_,MMD increases ferroptosis susceptibility in an ACSL4- and MBOAT7-dependent manner,Human,"MMD :+: ACSL4, ACSL4 :+: Ferroptosis, MMD :+: MBOAT7, MBOAT7 :+: Ferroptosis",Validated,0,_NA_,Q15546,37691145,_NA_,04/26/2024,FerrDb team,gene with protein product
Ferroptosis,CHAC1,HGNC:28680,ENSG00000128965,_NA_,CHAC1 induced by cystine deprivation accelerates GSH depletion and facilitates ferroptosis.,"Human, mice","CHAC1 :+: (GCN2/eIF2α/ATF4), (GCN2/eIF2α/ATF4) :+: Ferroptosis",Validated,0,_NA_,Q9BUX1,37553341,_NA_,04/26/2024,FerrDb team,gene with protein product
Ferroptosis,METTL3,HGNC:17563,ENSG00000165819,_NA_,"Functionally, METTL3 silencing repressed the ferroptosis phenotype induced by LPS.",Rat,"METTL3 :+: YTHDF2, YTHDF2 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,Q86U44,36645573,_NA_,04/26/2024,FerrDb team,gene with protein product
Ferroptosis,NHLRC1,HGNC:21576,ENSG00000187566,_NA_,Knockdown of NHLRC1 decreases RSL3-induced ferroptosis in cardiomyocytes,"Mice, rat","NHLRC1 :-: FXN, FXN :-: Ferroptosis",Validated,0,_NA_,Q6VVB1,37343689,_NA_,04/26/2024,FerrDb team,gene with protein product
Ferroptosis,TP53,HGNC:11998,ENSG00000141510,_NA_,"These observations suggest that TP53 sensitizes lung cancer cells to ferroptosis, whereas mutant TP53 does the opposite.","Human, mice","TP53 :-: FOXM1, FOXM1 :-: Ferroptosis",Validated,0,_NA_,P04637,37236507,_NA_,05/08/2024,FerrDb team,gene with protein product
Ferroptosis,RBM3,HGNC:9900,ENSG00000102317,_NA_,RBM3 promotes ferroptosis in endometrial cancer cells.,"Human, mice","RBM3 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,P98179,37170022,_NA_,05/08/2024,FerrDb team,gene with protein product
Ferroptosis,ITPR1,HGNC:6180,ENSG00000150995,_NA_,IP3R inhibition protected HK-2 cells from ferroptosis induced by C5b-9 deposition.,"Human, mice",ITPR1 :+: Ferroptosis,Deduced,0,_NA_,Q14643,37383224,_NA_,05/08/2024,FerrDb team,gene with protein product
Ferroptosis,ITPR2,HGNC:6181,ENSG00000123104,_NA_,IP3R inhibition protected HK-2 cells from ferroptosis induced by C5b-9 deposition.,"Human, mice",ITPR2 :+: Ferroptosis,Deduced,0,_NA_,Q14571,37383224,_NA_,05/08/2024,FerrDb team,gene with protein product
Ferroptosis,ITPR3,HGNC:6182,ENSG00000096433,_NA_,IP3R inhibition protected HK-2 cells from ferroptosis induced by C5b-9 deposition.,"Human, mice",ITPR3 :+: Ferroptosis,Deduced,0,_NA_,Q14573,37383224,_NA_,05/08/2024,FerrDb team,gene with protein product
Ferroptosis,AGTR2,HGNC:338,ENSG00000180772,_NA_,Similar data were also obtained in blocking AT2R and further analysis showed that AT2R was able to fully induce cell ferroptosis under the same conditions.,Human,"AGTR2 :+: p53, p53 :-: SLC7A11, SLC7A11 :-: ALOX12, ALOX12  :+: Ferroptosis",Validated,0,_NA_,P50052,36860117,AT2R in article.,05/10/2024,FerrDb team,gene with protein product
Ferroptosis,MIR144,HGNC:31531,ENSG00000283819,_NA_,"Taken together, these data suggest that overexpression of miR-144-3p blocks the inhibition of UTI on LPS-induced ferroptosis.",Mice,"MIR144 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,_NA_,37819479,_NA_,05/10/2024,FerrDb team,"RNA, micro"
Ferroptosis,METTL1,HGNC:7030,ENSG00000037897,_NA_,"Further results confirmed that METTL1 enhances cell ferroptosis by targeting FTH1 and primary (pri)-miR-26a, promoting their maturity by enhancing RNA stability dependent on m7G methylation.","Human, mice","METTL1 :+: miR-26a-5p, miR-26a-5p :-: FTH1, FTH1 :-: Ferroptosis",Validated,0,_NA_,Q9UBP6,38040806,_NA_,05/10/2024,FerrDb team,gene with protein product
Ferroptosis,miR-194-5p,_NA_,_NA_,_NA_,"Altogether, the abovementioned findings highlighted that down-regulation of miR-194-5p could partially reverse the effect of GA on alleviating neuronal injury in TLE young rats via inhibition of ferroptosis.",Rat,"miR-194-5p :+: PTGS2, PTGS2 :+: Ferroptosis",Validated,0,_NA_,_NA_,36647717,_NA_,05/10/2024,FerrDb team,"RNA, micro"
Ferroptosis,EDN1,HGNC:3176,ENSG00000078401,_NA_,"ET-1 provoked ferroptosis in vitro, the response was nullified by the ETA receptor antagonist BQ123 and mitophagy inducer CsA.",Mice,EDN1 :+: Ferroptosis,Validated,0,_NA_,P05305,37963542,ET-1 in article.,05/10/2024,FerrDb team,gene with protein product
Ferroptosis,HIF1A,HGNC:4910,ENSG00000100644,_NA_,Propofol inhibited ferroptosis by down-regulating HIF-1α in OGD/R-treated HT22 cells.,Mice,"HIF1A :+: YTHDF1, YTHDF1 :+: BECN1, BECN1 :+: Ferroptosis",Validated,0,_NA_,Q16665,37614036,_NA_,05/10/2024,FerrDb team,gene with protein product
Ferroptosis,EBF3,HGNC:19087,ENSG00000108001,_NA_,Knockdown of EBF3 abrogated Bmal1 silencing‐mediated facilitation of RSL3‐induced ferroptosis.,"Human, mice","EBF3 :+: ALOX15, ALOX15 :+: Ferroptosis",Validated,0,_NA_,Q9H4W6,37271497,_NA_,05/15/2024,FerrDb team,gene with protein product
Ferroptosis,ALOX15,HGNC:433,ENSG00000161905,_NA_,Knockdown of ALOX15 suppressed EBF3 overexpression‐mediated promotion of RSL3‐induced ferroptosis of AML cells.,"Human, mice",ALOX15 :+: Ferroptosis,Validated,0,_NA_,P16050,37271497,_NA_,05/15/2024,FerrDb team,gene with protein product
Ferroptosis,hsa_circ_0057105,_NA_,_NA_,_NA_,Animal studies confirmed that hsa_circ_0057105 increased the metastatic ability and ferroptosis sensitivity of RCC cells in vivo.,"Human, mice","hsa_circ_0057105 :-: miR-577, miR-577 :-: COL1A1, COL1A1 :+: VDAC2, VDAC2 :+: Ferroptosis",Validated,0,_NA_,_NA_,37496319,_NA_,05/24/2024,FerrDb team,"RNA, circ"
Ferroptosis,ChREP-beta,_NA_,_NA_,_NA_,Quantitative proteomic analysis and experimental verification results suggest that ChREP-β overexpression leads to ferroptosis of renal tubular epithelial cells and kidney injury.,"Human, mice","ChREP-beta :+: TXNIP, TXNIP :+: Ferroptosis",Validated,0,_NA_,_NA_,36828294,Carbohydrate response element-binding protein,05/24/2024,FerrDb team,gene with protein product
Ferroptosis,TXNIP,HGNC:16952,ENSG00000265972,_NA_,TXNIP can initiate ferroptosis and eventually contribute to high fructose-induced renal tubular epithelial cell damage.,"Human, mice",TXNIP :+: Ferroptosis,Validated,0,_NA_,Q9H3M7,36828294,_NA_,05/24/2024,FerrDb team,gene with protein product
Ferroptosis,NCOA4,HGNC:7671,ENSG00000266412,_NA_,NCOA4 knockdown decelerated BeSO4-induced ferritinophagy and ferroptosis in 16HBE cells,Human,"NCOA4 :-: FTH1, FTH1 :-: Ferroptosis",Validated,0,_NA_,Q13772,36843388,_NA_,05/24/2024,FerrDb team,gene with protein product
Ferroptosis,PPM1K,HGNC:25415,ENSG00000163644,_NA_,"BT2, Fer-1, and PPM1K knockdown mitigated BCAA induced neuronal ferroptosis.","Mice, rat","PPM1K :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q8N3J5,37752100,_NA_,05/31/2024,FerrDb team,gene with protein product
Ferroptosis,ZNF8,HGNC:13154,ENSG00000278129,_NA_,"In addition, we found that overexpression of ZNF8, which is a transcription factor, reduced intracellular miR-552-5p levels and enhanced sensitivity to ferroptosis.","Human, mice","ZNF8 :-: miR-552-5p, miR-552-5p :-: ACSL4, ACSL4 :+: Ferroptosis",Validated,0,_NA_,P17098,37126948,_NA_,06/07/2024,FerrDb team,gene with protein product
Ferroptosis,SLC7A11-AS1,HGNC:44064,ENSG00000250033,_NA_,"SLC7A11-AS1 overexpression diminished SLC7A11 levels, leading to the ferroptosis of MM cells.","Human, mice","SLC7A11-AS1 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,_NA_,38001343,_NA_,06/07/2024,FerrDb team,"RNA, long non-coding"
Ferroptosis,ALKBH5,HGNC:25996,ENSG00000091542,_NA_,ALKBH5 decreases SLC7A11 expression by erasing m6A modification and promotes the ferroptosis of colorectal cancer cells.,"Human, mice","ALKBH5 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,Q6P6C2,36820954,_NA_,06/07/2024,FerrDb team,gene with protein product
Ferroptosis,GSK3B,HGNC:4617,ENSG00000082701,_NA_,Inhibition of GSK-3β using SB216763 alleviated LECs ferroptosis.,"Human, mice",GSK3B :+: Ferroptosis,Validated,0,_NA_,P49841,37156294,_NA_,06/07/2024,FerrDb team,gene with protein product
Ferroptosis,ACSL4,HGNC:3571,ENSG00000068366,_NA_,"Reduced ACSL4 subsequently blocks the biosynthesis of polyunsaturated fatty acid containing lipids, thereby inhibiting lipid peroxidation and ferroptosis, a unique iron-dependent form of oxidative cell death.","Human, mice",ACSL4 :+: Ferroptosis,Validated,0,_NA_,O60488,37428466,_NA_,06/07/2024,FerrDb team,gene with protein product
Ferroptosis,HDAC6,HGNC:14064,ENSG00000094631,_NA_,"After using the HDAC6 inhibitor, ACY1215, SFN further reduced HDAC6 expression and inhibited ferroptosis, indicating that SFN may inhibit ferroptosis by regulating HDAC6 activity.",Mice,HDAC6 :+: Ferroptosis,Validated,0,_NA_,Q9UBN7,37620223,_NA_,06/07/2024,FerrDb team,gene with protein product
Ferroptosis,E2F1,HGNC:3113,ENSG00000101412,_NA_,"Here, we showed that RB1 loss/E2F activation sensitized cancer cells to ferroptosis, a form of regulated cell death driven by iron-dependent lipid peroxidation, by upregulating expression of ACSL4 and enriching ACSL4-dependent arachidonic acid-containing phospholipids, which are key components of ferroptosis execution.","Human, mice","E2F1 :+: ACSL4, ACSL4 :+: Ferroptosis",Validated,0,E2F in article.,Q01094,36928314,_NA_,06/07/2024,FerrDb team,gene with protein product
